🇹🇼台灣頻道,#genre#
豬哥亮歌廳秀,https://4gtvmobile-mozai.4gtv.tv/_EWFt4gldQBzI69LphwYGEOBVSZpC_seRK_YrXPwszQ%3d/index.m3u8?token=fmn3GLIULIo4hm8EzeQ9Tw&expires=1763640449&token1=K_0MoOrF6V3XG_oJ-piXBw&expires1=1763640449&refer=ZGI3ZTFiOTgtNTEwNi00OTFkLTk1MTItZGNiZTE5NGM4YzM5&y=0
TRACE Urban,https://4gtvmobile-mozai.4gtv.tv/hZam37Sp83TUtGiK_wkefZ-20oLtT20JWqUJ5ItdG7s%3d/index.m3u8?token=3Zu5GJYgfKKwtUu_KD4Kig&expires=1763640545&token1=3dNjWbecdOMQEJ0loK8j3A&expires1=1763640545&refer=ODA0NTY4ZTctNmI3ZS00ZGUyLTk1Y2YtNWQ3N2E3Y2Q3MDFi&y=0
韓國娛樂台KMTV,https://4gtvmobile-mozai.4gtv.tv/2wVbIbHwLODN3yQt9El2bf_VRt-DTlIMTuPXu-hkO2A%3d/index.m3u8?token=En_kJAsHZAgHcWd1Ji-Z5w&expires=1763640508&token1=g5RpQt7GXyhO--8ls1Xpqw&expires1=1763640508&refer=OWM4ZDllNWItMzYzNC00OTQ3LTkwMjktNzViY2NmZWY0Y2E5&y=0
LUXE TV,https://4gtvmobile-mozai.4gtv.tv/4URZu-T29U5SHT5I7-BFXL8SavFo30Kg0YRMUjTYQzc%3d/index.m3u8?token=qZ6h8PTK42TYGqU1fSD0Ow&expires=1763640721&token1=Cj45fLSl6DGkvy4z-Y2YcA&expires1=1763640721&refer=NDI4ODIzMGItMzhmMS00MDc4LWI0YmYtMGY0ODI2YTA5MzBh&y=0
PET CLUB TV,https://4gtvmobile-mozai.4gtv.tv/Y4NDcyHNkb-7v0iK1HyAap89EqIfYiIJpcxdY_51AHk%3d/index.m3u8?token=Yzg9Yv9Ezb-duDPdBWTrcw&expires=1763640642&token1=vKTk5Psutomk-26PTcRZPg&expires1=1763640642&refer=NDhmOWU4OGUtMTVkZS00ODkwLTljM2EtMjUyMmRiNjg2Njc2&y=0
FUN探索娱乐台,https://4gtvmobile-mozai.4gtv.tv/YSGoSRMhD2NQ-eVr6EFipmPGupj99Pt2H7ropQ-h5y0%3d/index.m3u8?token=CMPu5OvQWtR8C1uJBRcTRw&expires=1763640679&token1=aC1YxnalENiGrP-XVwhzWw&expires1=1763640679&refer=NTNiZTUxOGUtNThlYi00ODVlLWJiYTQtNGYxOThmZDNhM2Mz&y=0
幸福空間居家台,https://4gtvmobile-mozai.4gtv.tv/VpMZS5crwDaQhCL0YZFuvFCcz436POG54qK_dCMlneg%3d/index.m3u8?token=qChFCn7g4eK_0n6Fz6a8-g&expires=1763640687&token1=JJEDXzYBN2pBD6LLugz2Zw&expires1=1763640687&refer=YWJiYTJiZTItNzhlZC00OGNjLWFhMWUtNjcwNjEwMzdkYjBl&y=0
Bloomberg TV,https://4gtvmobile-mozai.4gtv.tv/nzBCTlPi8YLT-d3VX_oIKTFSgatZKV6p5zxoSeswiR4%3d/index.m3u8?token=rMRPXsKhp25TjzT0Yu7_5A&expires=1763640387&token1=U-fM7G-11NZsPLyPIO5sLg&expires1=1763640387&refer=MzczMDRjYzAtYzhiOC00Y2NjLWE3YmEtNjEyYmNkNjEzNGJi&y=0
SBN全球財經台,https://4gtvmobile-mozai.4gtv.tv/HNK7ilJ7mqASAPeq_1uz_vGVct1EjxBIqqy5I3GKjxc%3d/index.m3u8?token=RfViV6xPCKE9FORj7LAehw&expires=1763640415&token1=hr3gvlrCwgZGRWzpNkMwGg&expires1=1763640415&refer=ZTI3NzdlZGEtNTU3NS00YjEwLWFjMDQtNjBjZGE5ZmE3NDJj&y=0
半島國際新聞台,https://4gtvmobile-mozai.4gtv.tv/Z6jS0LwcrAqYT-_8MnG1G3naROMx4eK9deFJv9maHBU%3d/index.m3u8?token=vfXqeMph1IPz4QdU5VTlnQ&expires=1763640978&token1=GLn6B9PCPAqf_ve3h5NDqg&expires1=1763640978&refer=ZWQ0MWVkMzItOTk2ZS00YmUwLWIxN2MtMzM4ODY5NWU3MjY5&y=0
History 歷史頻道,https://4gtvmobile-mozai.4gtv.tv/2cXQ-PvgzzqoQFN_1H7RxgjCfHJ6cBUtfCAvn3FlkGs%3d/index.m3u8?token=YY-GL-tKNSGjHSeWFXYBQg&expires=1763640701&token1=M9gzsOOl_ciEJ5o7I_L_kg&expires1=1763640701&refer=NDY0Nzg3ODUtZWMzNS00NDBhLTk5MGItYjI2NWUxZTUwZTMx&y=0
CI 罪案偵查頻道,https://4gtvmobile-mozai.4gtv.tv/j4f_YLKxJkWvqXOFZ2smjuZMEZ0sOHphOrV9Y2wypSU%3d/index.m3u8?token=L2LTRBVsnDHgbojABI-_hw&expires=1763640806&token1=3_DR998hrXy4WgzztNpeKg&expires1=1763640806&refer=YTU4YjU4Y2MtNTNmOS00NTFkLThjMzUtNWZhYjFmODBiMDky&y=0
視納華仁紀實頻道,https://4gtvmobile-mozai.4gtv.tv/flNTUoKigS3m7cQtdKLRwvIhMuz5q0AIyRLXgjSmQOw%3d/index.m3u8?token=spbOd1nhaPsoeKKcYThlXA&expires=1763640814&token1=2iB1taXnzN7pzxEN2kuBBA&expires1=1763640814&refer=NDg5ZjAyMTItZmJmYy00MmJjLWE3YmMtNGVjMDIzN2ZjN2Ji&y=0
原住民电视,https://4gtvmobile-mozai.4gtv.tv/VV5BBJaEFVXtlkcbGMLctnqF8VRtRWmLVDrcHXmQmWU%3d/index.m3u8?token=LIZfRIW5dSC4QmiGcKOM-A&expires=1763640189&token1=tIsH6F_VgauPSjiTYLtfXg&expires1=1763640189&refer=ZTg1NDZlODAtNjUzZi00ZTgyLWFkYTYtNzgwZjZhNTEyNTEx&y=0
滾動力 rollor,https://4gtvmobile-mozai.4gtv.tv/bXs8TSlnx8l8eWvwZn_U45QZ-i4tRNbBvgnAqrAz_KM%3d/index.m3u8?token=6j7xwT5KFynm2zJ_CZK1rA&expires=1763640659&token1=WizIpS1J2xP0FT4KgsGUUQ&expires1=1763640659&refer=YTVkMjI5YmUtZWI0MC00MjU4LThmNDAtYTY1MGM3OWY4MWNi&y=0
大爱1,https://4gtvmobile-mozai.4gtv.tv/Ivvin1qizdQhO1Q0Y9KUgSFhV4AQQ_Lir7DsOi_CmMc%3d/index.m3u8?token=F4UXtMBPWjLkZaT9zdL7PA&expires=1763640062&token1=o4p9vgn3mUd11BltKTTA-g&expires1=1763640062&refer=ZjhlZjQ4NGEtZjY4Ny00NTY1LTk0YzctMmE4OGE2YzNkMzNj&y=0
大爱1,http://51.89.166.17:3002/index.php?id=daai_twn
大爱2,https://4gtvmobile-mozai.4gtv.tv/WhDfdG7jUxPPbF5EYnMzAMUF0JaZmA10kPu47y1tUsA%3d/index.m3u8?token=d3c-q6v-hSvvWX4ti4DQDA&expires=1763640943&token1=V_CUm6BnRzopTvkkkQoYbg&expires1=1763640943&refer=MmIwOGRjOWUtYWRhNS00YTllLTgyNTAtOTc0ZDM1NDZjYmNm&y=0
人间卫视,https://4gtvmobile-mozai.4gtv.tv/cjtae8uBw0Z_uRLqxeePI8rgQ98poQEg9AVdbFDFmEo%3d/index.m3u8?token=yY57ubhPT7K0JgjIM39OvA&expires=1763640950&token1=snN50YEckUnyAncpCEwfMQ&expires1=1763640950&refer=ZmE1NGE5ODEtMzI5ZC00Y2IxLWE2MDUtYjRmZGFmZWU1YTBh&y=0
国会频道1,https://4gtvmobile-mozai.4gtv.tv/UNUHfeRmriKo0JU5qswKK7LdM_9P1y3PcwSf6iCVeRE%3d/index.m3u8?token=J3c1OAg2yQn1mn-8ZPOE1g&expires=1763641007&token1=XvLpU0vxx3E_UcGoEJTBOA&expires1=1763641007&refer=YWYwNWQ5NjAtYmNjMy00ODQyLWI5M2EtZTI5ODgxMzhlZmM1&y=0
国会频道2,https://4gtvmobile-mozai.4gtv.tv/dzc26ev9Y6iwc9WQW3wcwyhL6A4OihFxes33e8BTT80%3d/index.m3u8?token=AWN5raOUigX5G6n1wQkeNQ&expires=1763641014&token1=AFt3DS2A4CLe-pwOX2bRBA&expires1=1763641014&refer=OTA2NWEyNjktNjRhYS00ODFiLTg2MDYtN2Y4OGVjMTAwYWVk&y=0
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來日本,rtmp://f13h.mine.nu/sat/tv771
愛爾達娛樂台,https://4gtvmobile-mozai.4gtv.tv/Ju9pPGmEwkzeQ2jNL1E_po-KQc5MQW7JIQyDb6mWQdw%3d/index.m3u8?token=I9OveMofsZLDSHHW4dbqXw&expires=1763640138&token1=QZtpXbqcZ11jcl-7GPnUww&expires1=1763640138&refer=MDMyY2M4ZjktY2FjYi00NWFhLWI5YWMtNzc1ZmI4NDkzMGI4&y=0
愛爾達生活旅遊台,https://4gtvmobile-mozai.4gtv.tv/mKsmVvt27Z60-3eymSw-iZST_ZL7sqisB2EUIFC8BAQ%3d/index.m3u8?token=_XbPBX_ER4OFYgn8brSQyA&expires=1763640710&token1=8sFeLnWS_iBVHIH9x-Sb8A&expires1=1763640710&refer=YmQwZDI4MDItZTdjYy00ZGMxLTk2Y2QtMDk2MzkwNDllYTg4&y=0
Dali TV,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
好消息1,https://4gtvmobile-mozai.4gtv.tv/jQYsrwqRdtjTSTog4XJoEyqnZxqNO0DCt39a8o3NqFo%3d/index.m3u8?token=2b1zC2RV32K1PsTgNrXElQ&expires=1763640922&token1=2UnvrESPYgJ__1x-kwLW-A&expires1=1763640922&refer=MDkwNGFlNTUtYWRiZC00MTFjLWExNWQtNTQ5Zjg2YzRiMzAz&y=0
好消息2,https://4gtvmobile-mozai.4gtv.tv/4g5_3RkrlG9F49ugkDQyZwdi0i8HZORDZ4fJhxRFcQ8%3d/index.m3u8?token=WZupyJQeYJq6Q5hxyGMYqg&expires=1763640930&token1=iVAp5whbhhfAbZkvo2fAxA&expires1=1763640930&refer=MzdmYzVlOGMtMGVlMi00NmZmLWE1NTYtZmM3NmJkOThhMzQy&y=0

🎬电影频道,#genre#
CHC家庭影院,http://111.162.206.238:8686/rtp/225.1.1.213:5002
CHC家庭影院,http://171.113.214.167:4022/rtp/239.69.1.243:11100
CHC家庭影院,http://175.8.183.44:7878/udp/239.76.252.241:9000
CHC家庭影院,http://175.8.183.44:7878/udp/239.76.245.241:1234
CHC家庭影院,http://220.176.218.56:9000/udp/239.252.219.84:5140
CHC动作电影,http://111.162.206.238:8686/rtp/225.1.1.215:5002
CHC动作电影,http://171.113.214.167:4022/rtp/239.69.1.242:11094
CHC动作电影,http://175.8.183.44:7878/udp/239.76.245.243:1234
CHC动作电影,http://175.8.183.44:7878/udp/239.76.252.243:9000
CHC动作电影,http://220.176.218.56:9000/udp/239.252.219.85:5140
淘剧场,http://114.254.38.200:18888/rtp/239.3.1.95:8001
淘剧场,http://106.120.13.134:4022/rtp/225.1.8.37:8002
淘剧场,http://115.171.80.57:1688/rtp/225.1.8.37:8002
淘娱乐,http://115.171.80.57:1688/rtp/225.1.8.61:8002
淘娱乐,http://114.254.38.200:18888/rtp/239.3.1.100:8001
淘娱乐,http://106.120.13.134:4022/rtp/225.1.8.61:8002
淘电影,http://115.171.80.57:1688/rtp/225.1.8.38:8002
淘电影,http://114.254.38.200:18888/rtp/239.3.1.250:8001
淘电影,http://115.171.216.120:4000/rtp/225.1.8.38:8002
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://122.53.222.9:9981/stream/channelid/2084767267?profile=pass
星空卫视,http://171.213.153.216:8188/udp/239.93.0.156:2193

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://bxtv.3a.ink/migu.php?id=cctv5
CCTV-5,http://175.8.183.44:7878/udp/239.76.254.214:9000
CCTV-5,http://111.162.206.238:8686/rtp/225.1.1.160:5002
CCTV-5,http://144.255.32.94:8288/udp/239.21.2.46:5002
CCTV-5,http://222.218.122.93:8188/udp/239.81.0.232:4056
CCTV-5+,http://bxtv.3a.ink/migu.php?id=cctv5p
CCTV-5+,http://111.162.206.238:8686/rtp/225.1.1.121:5002
CCTV-5+,http://175.8.183.44:7878/udp/239.76.251.88:9000
CCTV-5+,http://175.8.183.44:7878/udp/239.76.246.168:1234
CCTV-5+,http://60.172.82.115:8686/rtp/238.1.78.237:7768
五星体育,https://gdcucc.v1.mk/gdcucc/wxty.m3u8
五星体育,http://223.167.245.20:8001/rtp/239.45.3.210:5140
五星体育,http://116.235.57.69:4022/rtp/239.45.3.210:5140
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
睛彩篮球,http://114.254.38.200:18888/rtp/239.3.1.126:8001
睛彩广场舞,http://114.254.38.200:18888/rtp/239.3.1.128:8001
风云足球,http://111.162.206.238:8686/rtp/225.1.2.168:5002
风云足球,http://60.172.82.115:8686/rtp/238.1.79.57:4592
风云足球,http://175.8.183.44:7878/udp/239.76.254.52:9000
风云足球,http://114.100.195.224:4022/rtp/238.1.79.57:4592
风云足球,http://114.107.46.215:8188/rtp/238.1.79.57:4592
魅力足球,http://175.8.183.44:7878/udp/239.76.254.72:9000
天元围棋,http://27.191.202.62:19999/rtp/239.254.201.156:6270
天元围棋,http://175.8.183.44:7878/udp/239.76.253.2:9000
天元围棋,http://1.58.246.115:4000/rtp/229.58.190.6:5000
天元围棋,http://61.159.135.108:18000/rtp/238.255.2.7:5999
天元围棋,http://61.159.135.203:4022/rtp/238.255.2.7:5999
快乐垂钓,http://60.172.82.115:8686/rtp/238.1.79.31:4360
快乐垂钓,http://114.100.195.224:4022/rtp/238.1.79.31:4360
快乐垂钓,http://114.107.46.215:8188/rtp/238.1.79.31:4360
快乐垂钓,http://27.191.202.62:19999/rtp/239.254.200.229:6257
快乐垂钓,http://171.113.214.167:4022/rtp/239.69.1.142:10488

🪁动画频道,#genre#
少儿动画,http://114.252.126.226:8899/hls/32/index.m3u8
动漫秀场,http://111.162.206.238:8686/rtp/225.1.1.134:5002
动漫秀场,http://223.167.245.20:8001/rtp/239.45.3.134:5140
动漫秀场,http://118.180.142.54:65535/udp/239.255.29.16:8231
动漫秀场,http://60.172.82.115:8686/rtp/238.1.78.154:7104
动漫秀场,http://114.100.195.224:4022/rtp/238.1.78.154:7104
新动漫,http://220.176.218.56:9000/rtp/239.252.220.132:5140
新动漫,http://171.104.106.97:50112/udp/239.81.0.235:4056
新动漫,http://106.59.3.203:55555/rtp/239.200.201.32:4120
新动漫,http://222.218.122.93:8188/udp/239.81.0.235:4056
新动漫,http://111.162.206.238:8686/rtp/225.1.1.216:5002
爱动漫,http://171.213.153.216:8188/udp/239.93.42.23:5140
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
优漫卡通,http://180.105.201.177:9981/rtp/239.49.8.119:8000
优漫卡通,http://121.231.65.86:8095/rtp/239.49.8.119:8000
优漫卡通,http://61.159.135.203:4022/rtp/238.255.2.57:5999
金鹰卡通,http://111.162.206.238:8686/rtp/225.1.2.236:5002
金鹰卡通,http://223.167.245.20:8001/rtp/239.45.0.38:5140
金鹰卡通,http://171.113.214.167:4022/rtp/239.69.1.248:11130
金鹰卡通,http://27.191.202.62:19999/rtp/239.254.200.92:9252
金鹰卡通,http://116.235.57.69:4022/rtp/239.45.0.38:5140
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590

🎮游戏频道,#genre#
游戏风云,http://111.162.206.238:8686/rtp/225.1.1.135:5002
游戏风云,http://116.235.57.69:4022/rtp/239.45.3.131:5140
游戏风云,http://27.191.202.62:19999/rtp/239.254.201.163:6354
游戏风云,http://1.58.246.115:4000/rtp/229.58.190.114:5000
游戏风云,http://1.58.246.115:4001/rtp/229.58.190.114:5000
游戏竞技,http://ygbh.site/php/bfgd.php?id=296

🎵音乐频道,#genre#
CCTV-15,http://bxtv.3a.ink/migu.php?id=cctv15
CCTV-15,http://111.162.206.238:8686/rtp/225.1.2.194:5002
CCTV-15,http://114.100.195.224:4022/rtp/238.1.78.222:7648
CCTV-15,http://144.255.18.234:6688/udp/239.21.2.4:5002
CCTV-15,http://60.172.82.115:8686/rtp/238.1.78.222:7648
风云音乐,http://111.162.206.238:8686/rtp/225.1.2.176:5002
风云音乐,http://114.107.46.215:8188/rtp/238.1.79.64:4648
风云音乐,http://175.8.183.44:7878/udp/239.76.254.51:9000
风云音乐,http://27.191.202.62:19999/rtp/239.254.201.221:7259
风云音乐,http://114.100.195.224:4022/rtp/238.1.79.64:4648
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8

🏛经典剧场,#genre#
天龙八部,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
仙剑奇侠传,http://www.douzhicloud.site:35455/yy/1382749903

🕘️更新时间,#genre#
2025-11-20 16:43:06,https://4gtvmobile-mozai.4gtv.tv/Y_vBMBHwLGsp4KBRTayPtRFIRBfgU33HBCAYhZtienw%3d/index.m3u8?token=_9mJZ3x6HQ3K8YJhJzV8sQ&expires=1763640035&token1=MrhW7OCOjt24ZuVfqCaKrg&expires1=1763640035&refer=NDI0MjRkMTItOGE1Yi00NTkyLWI1ODMtZGRjNzMxMGFjZTZi&y=0
